Beauty and beastliness in ancient Greece: (about,nocode
Pebble fancier and Tate curator in the 30s:Jim Ede's collection of stray objects and art - beautiful.,happy
British Prints and Propaganda Exhibition in age of Feb 2-Aug 16 2015,nocode
false alarm - sorry! I've got it working on another device now. will add to the list,not-relevant
"Great end to my time cake, a performance from the Zugubal dancers of the Torres Strait, and these!",happy
Vénus exposée actuellement à Paris mais habituellement à la,nocode
"Vielleicht ist das britische, kostenlose Modell ein Modell?",nocode
enjoyed the Sansovino Frames!,happy
Are the Rothschild bronzes by is holding a conference to find out,nocode
"Thank you, Sir!",happy
Today's 'A Monochrome Dream' is out! Stories via,nocode
Thank you for the information - it's a very beautiful painting 🎨,happy
wonderful exhibition * * * * 5 stars Thank You :) X,happy
"Nice info - it is election night in Denmark, so it was difficult keeping the concentration - but it looked interesting.",happy
I bought this copy from your museum last summer. Love it!,happy
,nocode
The second GENOCIDE against as promised by has begun 3 days of unreported aerial bombardment in,not-relevant
The 'Take One Picture' project gives children across the UK an opportunity to present their work PD,nocode
Images of May 2015. 3. In the,nocode
This Sat is packed with free events indoors &amp; out for all ages - plus last chance to see,nocode
Go see Art in Dialogue: Duccio | Caro this weekend,nocode
Great to see the newly re-hung Baroque galleries in association with make sure you don't miss out!,happy
this image more like it? thanks for highlighting &amp; work,happy
A truly great museum... - Drinking a London Lager by at —,happy
"Aaron Angell in conversation with Sam Thorne, Sat 18 July 4pm, Studio Voltaire. Booking is recommended",nocode
$27M Moscow modern art gallery opens,nocode
sooooo wish I was there!!!! I did my Art GCSE on him a very long time ago! ;)) he's the man!!!!,happy
"Good day, thanks regarding the follow.",happy
Great morning,happy
A Gril luring quicksilver from a mine by her beauty,happy
Lo viste? El tuit más popular de hoy entre las personas que sigo por,nocode
Pollock cool.,happy
"Planning to stop by the again tomorrow (24/6, Wed). Will the Van Gogh exhibit be open?",nocode
"Not from life then, since he died in his 30s",nocode
The show 'Inventing Impressionism' has left London for US but fascinating to read about even after:,happy
"This Saturday, find us at Castle Hill Open Day 2015 at the Methodist Church.",nocode
Great to be at the tonight. Looking forward to the Main event next week with and,happy
"I'll be at 12.40pm talking about Pavilion, James Richards .",nocode
I've placed an on masterpiece that's been on loan to Last chance to keep it in UK,nocode
The Virgin and...,nocode
Parmi les grandes neiges de,not-relevant
We're providing &amp; services for the gallery extension.,not-relevant
After visiting it has got me even more excited for Uni (if that's possible) can't wait to visit again,happy
"In 'Self Portrait', Murillo's hand on the oval frame blurs the distinction between what i... via",nocode
Vote 4 The Next Big TV &amp; Radio Presenter Watch,nocode
😘,nocode
Rebecca Hossack British Museum talking about collecting Indigenous art Fri 3rd July 18.30,nocode
Hear the painting. See the sound with Soundscapes at the until 6 Sep,nocode
Thanks for the support !,happy
Tasty lunch in St Ives Inn before a visit to,happy
surely that statue wd be cold? Is that the originator of the saying about freezing brass balls off?,surprise
gracias! Tenemos solo 4 dias hasta q la campana se acaba!!,nocode
Have you seen this?,nocode
thank you for your wonderful activity today will you put together your tweets in Storify or similar?,happy
This Sat is packed with free events indoors &amp; out for all ages - plus last chance to see,nocode
"I'm at in London, Greater London",nocode
Discover The Arts with Social Media: NOHO Featured Artist Natalie Ryde,nocode
Our 50+ group had a great time Saturday eve at the Defining Beauty exhibition. Big thanks to :),happy
It's got to be a little mummified croc?,surprise
"excellent a highlight of 2015. + your guy in the exhibition shop, fantastic service, asset to your museum",happy
,nocode
Today at I went into the store to see these amazing Peruvian pots,happy
"was fab last night, &amp; Southbank was cool today...all in all a good weekend in London with",happy
,nocode
"Tough times, see Defining Beauty show at if you can, on into July. Classical views that human form fine (godlike) and moral.",happy
How about starting a Twitter ac to tweet a few pictures every day &amp; over a period tweet all the collection?,nocode
Le grand de la,nocode
The Hockley Pendant (now was found by a 4 year old boy playing with his dad's detector,nocode
Nice picture worthy of the national gallery!,happy
thanks to and many people and places for their support,happy
I wish you had something on bankruptcy in the ancient world,sad
oh yes indeed... &amp; we're also v interested in bringing events data together across,nocode
"Sete di conoscenza (at in London, Greater London)",nocode
Hey. Get ready for the Nazir Tanbouli shows 11-12July by watching this doc From to the,nocode
business try,nocode
or here … .An in house solution proposed to meet flexibility needs. Come on - it's time to TALK.,angry
"is a room full of different coloured ribbons printed with wishes from St Ives people, you chose take one and...",nocode
What the British press thought of great inspiration for Sat art club,happy
,not-relevant
Going behind the green door last weekend Tate St Ives RT Waiting. What now? Cellar chaos?,nocode
TATE: “Every good painter paints what he is.” Jackson coming soon,nocode
"I'm at in London, Greater London",nocode
"WOW! 3,653 sunrises over St Ives Bay and counting -",happy
"The Wilton Diptych: willowy serene angels, gorgeous gold, portable balm for the soul",happy
"I'm at in London, Greater London",nocode
"PAJay 6/22/1794: We saw in another room a number of Roman dice, some of which appear to have been loaded",nocode
No they look like silly putty.,disgust
一番のお気に入りはこれ。 ロンドン 大英博物館の天井クリアファイル！ I think the best souvenir!,happy
My favourite 'Tiger Tiger Burning Bright' by love going to visit it in the,happy
"The 2nd GENOCIDE against hs begun,3days of unreported Bombardment in",not-relevant
"I'm a bonaparte fan without him Belgium would have been very different (education, government) and Paris too",nocode
"Between 1857-78 the acquired five of Botticelli's works, including ""Venus and Mars.""",nocode
"CAPP - new network, new activities",nocode
Our display is on all summer. Pupils created this respons... via,nocode
,not-relevant
Which parts of the gallery would you like to be more well attended?,nocode
"Astounding sweetness, really made me feel happy inside - she inspired me.",happy
The portrait of Cecil John Rhodes by George Watts (c.1898) at the,nocode
how did the quality of the French army compare to the Grand Armée of earlier Napoleonic campaigns,nocode
,nocode
"Post 16 Subject Taster Week. Visit a Museum and College - lunch also included! Book your FREE place today,",nocode
I will. It's just magnificent.,happy
a shin guard?,nocode
"nooooooooooooooooo! cream, then jam ;)",nocode
"Our latest enews: Richard Long on 'A Line Made by Walking', licensed for",nocode
"Kavita; Ishita (at in London, Greater London)",nocode
False teeth where nick named waterloos as teeth taken from the dead,nocode
thank you for following. We're really interested in the development of the Language and ME history. Recommendations?,nocode
"Departmental Technician, Cambridge",not-relevant
Rachel's review about the – check it out here,nocode
,not-relevant
"Cage of infancy longings for freedom, Musical instrument creativity",nocode
"We enjoyed the exhibition, but we'd have liked to see critical race theory, queer theory, feminism represented",happy|sad
Get your creative juices flowing at To Have And To Hold writing workshop at,not-relevant
Thank you :-),happy
It's at button top More here:,nocode
The Umbrellas (c. 1881-1886). Pierre-Auguste via,nocode
she is too good to (and for) you :-D,not-relevant
Two weeks to go until Jackson Pollock: Blind Spots opens! someone in liverpool come with me 👯,nocode
Saw this for the second time on Sunday. I find it incredible!,happy
tribute to Michelangelo Manchester Madonna just finished,nocode
Don's miss the showcase at on 1 July,nocode
Twitter mentions for - RT Glory charles.: National Gallery Gold gilding.......som...,nocode
1519 Charles V was elected Holy Roman A frm th same yr,nocode
needs of our supporters? Perhaps 2 or 3 examples of these needs?,nocode
Isn't it amazing?,happy
Also been to the to see the propaganda exhibition. Absolutely brilliant!,happy
Fabulous.,happy
Graffiti of the classy kind near by Tulse Hill station this Am: ' Patsy is slag',not-relevant
It is at that.,nocode
Ah - will do :),happy
Archaeology magazine featured and documentation and cataloguing efforts,not-relevant
"Art in Dialogue: Duccio | Caro, National Gallery, London",nocode
Not my writing (this time!) but that panel from the Indigenous Australians exhibition. Pops up every other day in my timeline,nocode
Are you free to join us on Tuesday 7th July for a networking event sponsored by Volvo in Exeter?,nocode
"lovely, informative, short film by all about Ædwen's Brooch",happy
A P Bassett Solicitors is out! Stories via,nocode
he also just as notoriously take only about 8 minutes to complete breakfast We know his meal before the battle,nocode
,nocode
Our current project working with is going well so far! The work of Henri Gaudier-Brzeska is providing enjoyment all round!,happy
"UNESCO-VENETO-THE OPERA,una risposta per l'Italia e una nuova visione del Mondo su,",nocode
Greece is Greece! But Egyptian culture is before....,nocode
"Construction underway Exciting new cultural / community potential, hope helps finances too",happy
Objects Too Big To Carry: a blog and consultation from Deborah Walton,nocode
beautiful,happy
ok. Thank you,happy
"Slightly more pertinently, his work's great. Ligon: Encounters and Collisions opens next week",happy
Biggest number of Jackson Pollock’s black pourings in the UK: Northern Soul talks to Tate Liverpool,nocode
"Defining beauty: the body in ancient Greek art (at in London, Greater London w/",nocode
perhaps the questions may be better answered here(?) +44 (0)20 7747 2885,nocode
Tickets now on sale for,nocode
Greek Beauty Defining beauty – the body in ancient Greek art My take:,nocode
hi! Interesting stuff so far... I'm sat with and Susie from :),happy
I'm afraid quite a lot is lost in translation here. See Mario Praz's explanation,not-relevant
The excellent Teaching History with 100 objects by LOVE the poster sent to schools,happy
they look stunning. Wish I had 'smellyvision',happy
"Not pejoratively: Josiah Tucker 1766, shopkeeping nation; Adam Smith Wealth of Nations 1776, nation of shopkeepers",nocode
The last with :(,sad
Фантастика !!!,not-relevant
"Early exhibition! (at in London, Greater London)",happy
'Elements of Nature' with Constable Cotman Palmer Whistler Sargent Cézanne,nocode
Join &amp; for a Big Bug Hunt on 11th July,nocode
James Richards composes a sonic score for a Francis Bacon painting part of VAC Collection displays,nocode
Really interesting. Must visit. Thanks.,happy
After 29 yrs to leave UK unless funds raised via,sad
This looks great; wish I could be there!,happy
Gary's Southwest Daily is out! Stories via,nocode
Fabulous feature on in a definite must read folks if you're planning a visit,happy
Jun 2015: has British Museum covered under the MUSEUM tab,nocode
stunning celebration of the body in Ancient Greek 5🌟- ends 2/7. 3min video👇,happy
thanks for the tour! Just amazing! 💜 from Madrid,happy
,nocode
A pleasure to meet you all last week!,happy
"Don’t forget, tonight is the FREE curators talk at Breadalbane Community Campus. 7.30pm start!",nocode
Ancient beauty and modern lives via,nocode
A le ha pasado ahora lo que a hace 20 años en la desatribuciones a montones,not-relevant
Sutton Hoo Ship burial,nocode
Queen Charlotte's glance draws our eyes to the view of Eton College as seen from Windsor Castle,nocode
see you all there! :-),happy
Excellnt exhibition BENEDICT RUBBRA Eye to Image until 2 Aug 2015,happy
Lovely blog from about our first ever Volunteer Awards scheme - well done everyone &amp; thanks for sharing!,happy
“ I am angry more artists that have a profile r not speaking up!,angry
It's all happening today Pop in to see some wonderful,happy
Great idea &amp; great pics - love this use of Instagram,happy
Hey! Check out the national singing competition Open Mic UK! Open to all types of acts and all ages!,nocode
"Book for Making &amp; Promoting British Art Tues 23 June, 1.10pm, £2",nocode
excited to see the start of the redevelopment Visit now &amp; return in 2 year to be wowed!!,happy
My darkroom after Christopher Williams.,nocode
Great to learn more from Informatics Lab people today: and Richard Hogben at,happy
"Answering that all-important EU question today about productivity of Greek workers: ""What's a Grecian urn?""",nocode
"😊 (at in London, Greater London)",nocode
Been to Treasured Possessions yet?,nocode
not to brag but...,nocode
Take a tour of The British Museum and practice your Here's the link.,nocode
"Jan Steen's ""The Effects of Intemperance"" c.1664",nocode
Etruscan mirror-case with a representation of Odysseus &amp; Penelope—via archives,nocode
"It's sunny, I was just given an cupcake, and I'm planning on going to the later",happy
It was a good selection of sculptures. I was familiar with many of them from AS level and my BA.,happy
Watch the grand opening of 'The Edge',nocode
,not-relevant
"Defining Beauty (at in London, Greater London w/",nocode
I'm not sure but it's look like a granada (pomergranate),not-relevant
Members'Day,nocode
And to top the visit off... Boilers on the rooftop! Well played X,happy
"will do, will probably be midweek though x",nocode
my fav,happy
Work starts on Tate St Ives phase two,nocode
Nominate your favourite business women for a Venus Award now,not-relevant
A curiously enticing painting.,nocode
I think that an exhibition with ridiculing cartoons of Napoleon are not a proper way to commemorate a tragic war,disgust|angry
Link por es el tuit más popular en mis 'news feed' de hoy,not-relevant
set up information stall at Ancient World Discovery Day! Come over for some fun and have a chat with us :),happy
At Piero della Francesca conference starting with new info on great Baptism of Christ,nocode
"no clutter, shops, glass or other Fosterisms",nocode
What's going on in this picture?,nocode
That Rembrandt selfportrait is one of my favourite pictures. I visit it yearly around my birthday; it's taught me so much.,happy
🍤,nocode
'what is Art?',nocode
"thank you for the follow, following you back",not-relevant
"Full on day, first up Pollock then invigilating &amp; now Antony Gormley Amazing!",happy
How to take part in a Greco-Roman Sculpture themed flashmob near,nocode
"Off to the press preview of the new Pollock, Ligon and Bratescu shows this morning. A rather good line-up. Articles to come.",happy
canaletto!,nocode
Oo! Fairies!,happy
...and today is the LAST CHANCE to see before it closes for redevelopment,nocode
"Gold pendant from the Aigina treasure, Minoan, about 1850-1550 BC",nocode
why weren't Russians present in Waterloo?,nocode
{ },nocode
"Illustration to Ptolemy's, 'Geographia Universalis', Basel: Petri, 1545",nocode
Escape the crowds in Trafalgar Square this weekend and enjoy afternoon tea,nocode
Book for Field visit programme &amp;,nocode
Thank you for fascinating talk on art and,happy
that's fighting talk that is! but since you're so lovely i'll let it pass :),happy
Dancing thro pictures! Flickbook session was excellent! time to animate the creativity!!,happy
"Book for Making &amp; Promoting British Art Tues 23 June, 1.10pm, £2",nocode
Reading on Roman marriage. Here pic of Roman marriage ceremony from god Hymenaeus &amp; torch are missing,nocode
"You, of all museums, should join in on the wonderful hashtag... :)",happy
off for a quick dip into the before board meet - Corin and a new kids commission! Love those so much.,happy
The illusive saint like leader does not exist in human history nor a nation which shines above all others!,nocode
I'd love to do a story for email us -,nocode
,nocode
the one standing up is the Heel Stone isn't it?,nocode
"""Another Moment Waiting To Happen"" selected for Evolver Prize Exhibition 4…",nocode
Ary,nocode
Do you yourself paint/draw/sculpt? Anything you can share for us?,nocode
300 miles to see art? In this case it might be worth it.,happy
"Corot, al que sin duda anticipó Goya",nocode
I wonder why?,nocode
"2 Crabs, Jan 1889. Oil on canvas, 47 x 61 cm. Private collection, on loan to",nocode
"The 2rd GENOCIDE against as promised by has begun,3days of unreported aerial Bombardment in",not-relevant
That prehistoric bone flute you had in your paleolithic exhibition a while back was my favorite.,happy
"I'm at in London, Greater London",nocode
- Coupe avec des créatures de la mer 1426-1435 Dynastie Ming Xuande,nocode
"Loved exhibition Brilliant use of technology, amazing display, fascinating &amp; insightful. So cool",happy
I just told &amp; to Sponsorship. Join me:,nocode
Absolutely fascinated by yesterday .... &amp; quite taken by the shop too :),happy
"""We've pulled out all the stops"" - curator Jane Munro on watercolours",nocode
great pic. What a day. Cheers :-),happy
{ },nocode
"More remarkable for abdicating voluntarily,",nocode
Thanks &amp; for showing me what you're working on. See you again at in July!,happy
Great to be with on his terrific radio show chatting about,happy
Review of,nocode
2013 I was there the day before Summer Solstice They were also making new visitors' center,nocode
Boom Boom,nocode
"Waterloo; Wellington in foreground, holding a telescope and reins",nocode
"in their minds, probably yes. If you are protecting it though, then you return it as soon as situation changes",not-relevant
Well worth a visit - On until 2 Aug 2015.,happy
Look forward to visiting the exhibition.,happy
golden draperies on the walls,nocode
My mind on a canvas,nocode
My review of the fab at in (under my nom de plume) Birdsong ahoy!,happy
Mr Thomas learnt lots today during his visit,nocode
"James VI (Scotland) and I (England). His portrait is in this jewel What is the meaning of ""R""?",nocode
Also on display on our bedroom ceiling!,happy
Always love the mosaic floors Simple ideas like mind &amp; rest &amp; be thankful,happy
with repostapp. ・・・ Today marks the 200th anniversary of the Battle of…,nocode
graduate role in development team for any new grads interested in fundraising,nocode
"love the Rubens drawings, seeing his hand at work. Btw high temp 64 here today!",happy
"'Dizzy' reflected in Winifred Nicholson's Cyclamen &amp; Primula, in the Lower Extension",nocode
'Founder' of the Sir Hans Sloane (1650 - 1753),nocode
whoops sorry IN whitechapel but at the Brady Art Centre!,nocode
Jackson Pollock’s black pourings: Northern Soul talks to,nocode
BritishMuseum: RT A very intresting insight into ancient Egypt exhibition Ancient Li…,happy
Looking forward to seeing our creative project with today,happy
us on Facebook Page &amp; Group:HERITAGE/MUSEUM CLUBS MOVEMENT OF SOUTH AFRICA,nocode
I saw something this week on Australian TV on the British Museum ..it did look fantastic !,happy
"Boy and girl, nobility and nubility – all are collapsed together in the 'Sleeping Hermaprodite'",nocode
new volunteering opportunities at working on collections or front-of-house,not-relevant
love that description of,happy
This cheeky beauty is a popular exhibit at One of many representations of the love goddess they have.,happy
"Just me, and at the event at the amazing Alex Colville exhibit",happy
I'd like to know,nocode
We interrupt our summer editing hiatus for a progress update: catch Sarah this Sat anoon Gallery,nocode
If only the Thames was as swimmer-friendly! Hiding from the heat,nocode
"Angel""how you feeling after the weekend ? "" Saint ""ruff, I wouldn't go in there just yet "" Angel ""bless you child""",nocode
"Morning peeps, beautiful morning in Cranleigh, looking forward to a shindig later☺️",happy
"In 'The Painter's Father', Cézanne's father is shown immersed in his newspaper. You can v... via",nocode
I don't think the model is Saskia.,nocode
Remember being there with mr and Julia in the Mezozoic era? That manuscript exhibit?,nocode
"Visited today and the whole house was fantastic, especially the exhibition. Lovely, welcoming staff too.",happy
"It's day! V lucky to have so many brilliant museums nearby to entertain children, visitors&amp; me",happy
Yes looking forward to. Last Pollock show I saw was during 2012 in Tokyo. Saw the amazing “Mural on Indian Red Ground”.,happy
At work in today,nocode
Today millionth visitor received a 3D printed copy of an ancient Peruvian pot and behind-the-scenes tour,nocode
TGIF!,happy
"Objets d'histoires, le Journal is out! Stories via",nocode
Discover The Arts with Social Media: NOHO Featured Artists Blandine Bardeau and Hermoine Carline 🎨,nocode
"Who is Jackson Kids introduction to the jazzy, action painting man &gt;&gt;",nocode
DT UKinGermany: Neil MacGregor - Direktor des – hält Queen’s Lecture,nocode
¡COMPARTIENDO EL ARTE está disponible! Gracias a,nocode
A symposium of radical film from contemporary Greece Sat 4 July,nocode
and is that a neck collar? The neck is so slender.,surprise
,nocode
Fab!,happy
isn't that a rest museum I hav been going since I was small mummy are the best,happy
New on our favourite to see in,happy
tnx for honoured to be in yr company,happy
What better way to spend the day in ?,happy
"on INSTA. Born in 1566: King James, the first Stuart king of England and also James VI of…",nocode
Looking forward to Egyptian touring exhibition Writing for Eternity museum opening tonight,happy
carravaggio,nocode
Really enjoyed the new watercolour exhibition at - the Turners are particularly impressive,happy
"Art on loan: Pollock works, overhauled by conservators, travelling to Will they be overhauled again?",nocode
"I arrived from Canada a day before my field school to ""acclimatize"" but really for this. Good timing!",happy
: the place to be!,happy
More buzz for - RT Soundscapes: Paintings | Exhibitions and displays | National Gallery...,nocode
Sounds great paula-I have been to the Hepworth Museum in Wakefield-really good indeed,happy
"Weapons of resistance: Jandamarra, a hero of the Bunuba people via",nocode
You should interview penguins display now,nocode
2ndJuly-18th October-photographic exhibition that illustrates the life of actress,nocode
"Fancy a day out? have an Enid Blyton exhibit open today, about her childhood, career and characters!",nocode
We're looking forward to going to London tomorrow with our friends at - How are you spending your weekend? 🐸,nocode
get a magnifying glass no delve deep,nocode
What can the Old Masters teach us about death? Fascinating event at July:,happy
{ },nocode
What areas do you think the National Gallery should focus on collecting next?,nocode
"I'm at in London, Greater London",nocode
"Brass astrolabe, made by Muhd Mokîm, India, Neshki script, 1659/60",nocode
Defining Beauty is well worth a visit...especially if one enjoys drawing in the dark,happy
&amp; what a TREASURE! &gt;&gt;&gt;*&lt;&lt;&lt;,happy
funded traineeship at National Museums NI,not-relevant
I urge art lovers to boycott until rep Candy is reinstalled. Human rights more important than pictures,angry
glass in the enlightenment gallery Beautiful.,happy
: Galeri Seni Kontemporer di Moskow :,nocode
What about the horrors of colonialism? Very much glossed over.,sad|angry
"I agree with you, by the way.",nocode
{ },nocode
A greave?,nocode
"I'm at in London, Greater London",nocode
Seriously ? Napoleon and Hitler ? It's just stupid.,angry
This hunting calendar looks like something out of engraved with the names of different Wesen.,nocode
Vermutlich könnte man es mit einer aufgeschlosseneren Haltung gegenüber Besuchern auch hinbekommen...,nocode
on should ask HRothschild when she will negotiate a settlement to dispute &amp; remove privatisation threat,nocode
❤👂,nocode
he must be an ancestor haha,happy
Congrats to for winning the cover prize. Delighted my piece is in the exhibition,happy
,nocode
Sheffield Student Offers &gt;,not-relevant
our secret is a brisk walk in our gardens and lots of tea,happy
you need to visit &amp; see 'Fallen Emperor: Napoleon in Plymouth Sound 1815',nocode
"Absolutely, we have some of them, like the uniform which he wore at Marengo",nocode
,nocode
Construction steams ahead on Tate St Ives phase two via,nocode
One of the best exhibitions around. X-Rays of the ancients (plus Greek art,happy
"cheers for Twitter stuff, should be able to make PV for next month- I've got cover!",happy
hi- are your evening lectures recorded? Somebody at the Greek/ Enlightenment one tonight mentioned podcasts...,nocode
Not many people seem to know about double issue. Here are both covers:,nocode
Very excited for Nicholas Thomas : A critique of the natural artefact: rethinking re-contextualisation,happy
'Still Life',nocode
"The second GENOCIDE as promised has begun,3 days of unreported aerial Bombardment",not-relevant
field visit today- still time to book for visits &amp; too,nocode
"I'm at in London, Greater London",nocode
And lack of smell by the look of him,nocode
I 've not found the answer to my question to Sir Nicholas....,disgust
"MT What do paintings sound like? Read about ""Soundscapes"", latest project",nocode
JOB ALERT: is hiring a Curator: South Asia with focus on Indian sculpture. Deadline 14th July 2015,not-relevant
The exhibition opens today We're thrilled to collaborate in More details soon!,happy
The H-Albion Daily is out! Stories via,not-relevant
ALERT: Head of Communications,nocode
So glad you followed! Interested in ancient manuscripts and rare books? Check,happy
"Looking forward to seeing this eve. Still gutted I missed the talk, hoping for a beautiful crowd",happy|sad
Thanks to John for a brilliant guided tour of Blind Spots You've even helped my husband understand the work.,happy
Wheel-chaired youth I directed to today completely touched my heart - love her artwork card :),happy
"Hey you meant ""no less strange TO PEOPLE OF THAT F-ED UP TIME"", right?",nocode
Can I just barrow this for an evening? So beautiful!,happy
Thx for Fav - loved our visit to KY join our 27 June,happy
"Pieter de Hooch's ""A Woman and her Maid in a Courtyard"" c.1660",nocode
,nocode
A fine publication 1926 Corpus Vasorum Antiquorum - Greek &amp; Roman antiquities,happy
A meeting today,nocode
"More Pound note people: featured on £E10, where you will first see the notes &amp; on our £E20.",nocode
That is .,nocode
amazing: Mongolians reunited with 1920s pics of relatives. River Stars Reindeer,nocode
I love intense attention being paid to the…frames.,happy
Link del día! El link más popular entre la gente que sigo es por,nocode
"Another stunning location in this time we are in St Ives, home to",happy
What lies beneath: drapery and the suggested form via - Alluring: how surface is made by internal form,nocode
What picture would you most like to have in the permanent collection,nocode
Practising Artist required to run workshops Quote required. Deadline: Fri 26 June,not-relevant
many thanks - it is sad but I think the has now hidden away its Enlightment gallery demonic mermaid,sad
We're looking forward to welcoming guest speakers from and,happy
Oscars almost ready for the freezer needs to be in the deep freeze for a month before joining the tiger!,nocode
exhibition was amazing! Well worth a visit.,happy
"Nice! Love that I'm ""touring"" the museum with you while I eat lunch here in Canada!",happy
Fantastic rehang (love the purple walls!) at study day,happy
always loved this.,happy
"Hello from next door! Dr Penny, what's your favourite portrait in the National's collection?",nocode
"Yes, from this photo used on the front page of the Daily Sketch,'tho crowds closer.",nocode
False teeth where nick named waterloos as teeth taken from the dead soldiers,nocode
"inner world: MERCHANTS OF LIGHT, historical novel by Marta Maretich",nocode
"great exhibition To see the political/economical situation today, and to think of the Greek Empire then...",happy
Neil MacGregor - Direktor des – hält Queen’s Lecture,nocode
Ancient beauty and modern lives via,happy
Good day for new 17th century display,happy
"Throughly enjoyed today, and highly recommend everyone to see this superb exhibition before it closes.",happy
We are looking forward to being at on July 23rd for the next,happy
The Cantabridgia Daili is out! Stories via,nocode
"has a new incredible show James Richards and the V-A-C Collection and Francis Bacon, it's",happy
Hope our team had a great time at the today!,happy
Watercolour - Elements of Nature opens 🎨☔️⛅️ Is this by Samuel Palmer?,nocode
British Museum: Bonaparte and the British caricature exhibition,nocode
congratulations Helen. Well done.,happy
"hey, how are things? went to the other week. Everytime new things reveal themselves to you in that place!!",happy
"Had this in a show I curated Wasn't it painted from a newspaper image, two days after she landed?",surprise
"Yes, we're often going for banal these days. I do believe craft is making a come back. Stay turned.",nocode
I have feelings when it comes to display of human remains. BM held onto indig remains...,disgust|angry
"Été, Hans Wertinger, vers 1525 via",nocode
"I'm at in London, Greater London",nocode
Glenn Ligon's ‘Encounters and Collisions’ opens tomorrow,nocode
I love you,happy
The Cambridge Design Daily is out! Stories via,happy
: Galeri Seni Kontemporer di Moskow :,nocode
FYI,nocode
Director of the Sir Frederic Kenyon was artistic advisor to - believed in equality for the war dead,nocode
Champagne amid the rooftops -,happy
have a &amp; showcase on Wed 1 July from 6.45pm. RSVP to,nocode
"Got them, thanks!",happy
"was designed by Sir Robert Smirke, who also built the",nocode
"with bodies from Rockerfellers to UK unis divesting from fossil fuel, is backward in supporting oil corps?",angry
it is !,happy
the original old blue eyes,not-relevant
here’s our favourite smooch from the collection,happy
"fantastic, can't wait to see it. The reviews have been great!",happy
Maintaining these exhibits in tip-top condition must be a Herculean effort!,nocode
,nocode
then can it be safely established that such ancient cultures including Indian Vedic knew about planets before GG?,nocode
"If you want the Arts Council to give, give a £1million to chip in by July 2015! Visit",nocode
Cornish Holiday Escapes is out! Stories via,happy
Gorgeous and geeky afternoon at,happy
: Isis Hancurkan Situs Dunia di Palmyra :,nocode
Lost at lunch? Don't be. check this out,happy
Culturally slummin' it at the before the high brow stuff with,nocode
he doesn't look like a man of 30 does he?,surprise
"this day, Look at that magnificent work",happy
That's great thank you very much!,happy
"Thanks for your reply, Dr Nicholas Penny. Thank you, !",happy
The proves Rudd &amp; Gillard’s were predicted in 500 BC,nocode
Looking for something to do in ? Try - you wont be disappointed! Check out our Portal!,nocode
Great photo and article about in,happy
we have Copenhagon and Marengo &amp; horses by Ward.,nocode
Put your questions to the director! He's online now. Ask him all about putting on blockbuster exhibitions,nocode
What are the best first-hand accounts of the battle? What critical things do we know now that we didn't then?,nocode
"Great exhibition Ancient Lives... A body 5,000 years old in the fetal position - However old, we return to the beginning!",happy
Still dazed from at Stunning.,happy
Countryballs can soon into,nocode
I love the little picture by Wilkie that you recently acquired but doesn't it belong in Tate Britain?,happy
Discover The Arts with Social Media: Rod McIntosh Co-Founder of NOHO Artists,nocode
A confident would answer its critics during not ignore them. We are visitors and tax payers too.,angry
Blue &amp; Red,nocode
"of course we mean Thursday evening, not tomorrow!",nocode
Soundscapes opens 8 July,nocode
The teeth taken from corpses on the battlefield were used as dentures for the rest the century😁,surprise
British Museum: Bonaparte and the British,nocode
espectacular sunbeam :-),happy
I thoroughly approve of the cafe's Yorkshire-sized scones. cafe? Might take note.,happy
"at the . the is a strictly No Photo area, so shot the museum shop instead",sad
"V&amp;A, Lots Road &amp; Claridges. We also love Columbia Road &amp; :)",happy
Haha There were definitely no giant eagles hanging around when we last visited !,surprise
"The Indigenous Australia: Enduring Civilisation exhibition tells an incredible 60,000 year story",happy
"Jacob van Ruisdael's ""Ruins in a Dune Landscape""",nocode
Just had a look at the new Waddesdon Gallery Fascinated by the amazing boxwood microscopic sculptures!,happy
beautifully displayed &amp; glittering but boxwood carving &amp; Roman glass are most wonderful,happy
hosts Athens Now! symposium on radical w/ 4 July,nocode
Tower of Babel (1928) * by M. C. Escher - / via,nocode
"Stunning collection. There was a vase entitled ""Socrates the Voyeur"". I would like to now more about it - plus a photo.",happy
Ancient beauty and modern lives via,nocode
"""They all gazed at him, as if a statue."" Plato",nocode
Some dramatic shadows (and seagull-bums on glass) for shadow-enthusiast,nocode
I love that. I used to pop into the British Museum when I could just to see the Sutton Hoo treasure,happy
with repostapp. ・・・ See this magnificent 19th-century in a new…,happy
In this week's why William Swinchin spent 77 days stranded at sea during WW2:,nocode
Re-Defining our beauty - amazing group of creative older people perform tomorrow part of exhibition,happy
"""Wounded Amazon""drawn on the spot in",nocode
Fantastic breadth of powerful work in the exhibition,happy
"The 2nd GENOCIDE against as promised by has begun,3days of unreported aerial Bombardment in",not-relevant
Just had a look at the exhibition as well. A great start to the weekend :),happy
A must read for those visiting our top 10 featuring,nocode
Jackson Pollock: Blind Spots Mad seeing a £140m work in the flesh-review on soon.,happy
Why are you treating your staff so badly?,angry
The view of and from top is worth the climb though,happy
You're right as far as I know they rotted in the mouth. Maybe George Washington's Horse/donkey ones were better?,nocode
Looking great today in the sun. Enjoyed the and Hepworth Garden.,happy
From 12pm on we preview Day in with,nocode
